candidate,window_type,filter_mode,weight_metric,distribution_unit,group_scope,source,issue_type,observed,expected,std_residual
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,102.0,46.12757408337519,8.226540134535135
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,27.0,25.205424409844298,0.3574495452782426
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,media_column_summary,1.0,3.953792064289302,-1.4855011990088671
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,media_photo_event,7.0,33.77197388247112,-4.60682982978181
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,56.0,91.4314414866901,-3.7054506878715263
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,35.0,49.75188347564038,-2.0914269977802316
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,4.0,13.17930688096434,-2.5285037613593224
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,race_polling,82.0,73.8041185334003,0.9540153662885035
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,regional_visit,14.0,23.22852837769965,-1.9147919978414614
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,safety_accident,39.0,26.193872425916624,2.5021766669218595
JWO,daily,balanced,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,3.0,12.02611752887996,-2.602784802542342
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,administrative_notice,5.0,6.16261231645847,-0.4683305577661572
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,administrative_performance,152.0,171.38724523339909,-1.4809038244224937
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,45.0,40.97304404996713,0.6291117022603485
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_positioning,22.0,33.47797501643655,-1.9837442669142382
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,94.0,96.26999780845935,-0.23135556847016175
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,0.0,11.65899627438089,-3.414527240245843
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,123.0,104.09818102125794,1.8526015762179717
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,40.0,35.47666009204471,0.7594301949680033
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,29.0,19.320622397545474,2.202099184550529
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,media_column_summary,2.0,8.327854481700635,-2.192754038002055
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,media_photo_event,16.0,9.82686828840675,1.9692369482024994
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,114.0,84.61100153407845,3.195003721151659
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,45.0,35.976331360946745,1.504439410509481
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,16.0,8.827525750602673,2.4140680107102517
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,31.0,65.79005040543503,-4.289186677852458
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,regional_visit,6.0,8.827525750602673,-0.9516715190107448
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,16.0,12.491781722550954,0.992600325791544
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,4.0,6.495726495726496,-0.9792264245123994
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,administrative_notice,12.0,8.497918036379575,1.2013513402728127
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,administrative_performance,248.0,236.33399079552925,0.7588557346610756
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,63.0,56.49967126890204,0.8647933863393028
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,candidate_positioning,54.0,46.16436554898093,1.1532427456023042
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,139.0,132.75126013587553,0.5423418511780365
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,5.0,16.077142230988386,-2.762633699437864
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,116.0,143.545912776682,-2.2991205981360805
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,56.0,48.92044707429323,1.0121866947142693
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,20.0,26.642121411352182,-1.2868336479580262
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,media_column_summary,0.0,11.48367302213456,-3.3887568549741895
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,media_photo_event,17.0,13.550734166118781,0.9370122180333086
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,110.0,116.67411790488714,-0.6178835193576991
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,44.0,49.6094674556213,-0.796414851648715
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,8.0,12.172693403462635,-1.1959778420767049
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,race_polling,106.0,90.72101687486303,1.6041334555448106
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,regional_visit,16.0,12.172693403462635,1.096983037501448
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,21.0,17.22550953320184,0.9094363192098852
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,13.0,8.957264957264957,1.3507891654431854
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,administrative_notice,2.0,2.6596537365768134,-0.40448598401390307
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,administrative_performance,54.0,73.96712689020382,-2.3216470848176236
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,13.0,17.68310322156476,-1.1136647904940589
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_positioning,12.0,14.448389217619987,-0.644125870028924
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,39.0,41.54810431733509,-0.39531345559118564
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,37.0,5.031777339469647,14.251408341241493
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,38.0,44.92658338812185,-1.0333974150297367
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,4.0,15.310979618671926,-2.8906714334726344
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,5.0,8.338373876835416,-1.156097045276468
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,media_column_summary,48.0,3.594126671049748,23.423065135237664
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,media_photo_event,0.0,4.241069471838703,-2.059385702543043
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,11.0,36.51632697786544,-4.22254819462758
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,16.0,15.52662721893491,0.12013366299123561
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,12.0,3.8097742713127327,4.196104053475601
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,23.0,28.39360070129301,-1.0122051820157585
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,regional_visit,1.0,3.8097742713127327,-1.4395336099114493
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,6.0,5.391190006574622,0.26220408498796915
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,7.0,2.8034188034188032,2.5064072574113267
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,administrative_notice,7.0,8.51413543721236,-0.5189128754882608
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,administrative_performance,277.0,236.78500986193293,2.6134299511044596
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,65.0,56.60749506903353,1.1154616313056505
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,candidate_positioning,61.0,46.252465483234715,2.1684628061502202
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,141.0,133.00460223537146,0.6932769164804243
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,1.0,16.10782380013149,-3.764293483880415
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,116.0,143.8198553583169,-2.319772756980989
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,38.0,49.0138067061144,-1.5731793366393698
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,31.0,26.692965154503614,0.8336427462619957
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,media_column_summary,0.0,11.505588428665352,-3.391988860339219
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,media_photo_event,14.0,13.576594345825114,0.11491090164401514
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,94.0,116.89677843523998,-2.117742295108359
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,54.0,49.70414201183432,0.609331493505117
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,9.0,12.195923734385273,-0.9151432001076839
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,race_polling,105.0,90.89414858645628,1.4795557763453993
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,regional_visit,16.0,12.195923734385273,1.089285858017498
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,15.0,17.25838264299803,-0.5436225714049088
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,6.0,8.974358974358974,-0.992868342625318
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,administrative_notice,6.0,5.708525093140477,0.12199420887063309
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,administrative_performance,157.0,158.75871137409598,-0.1395808342626053
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,33.0,37.95397764628534,-0.8041283873601959
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_positioning,32.0,31.011176857330703,0.17756587193916204
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,80.0,89.17641902257287,-0.9717358428142198
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,24.0,10.799912338373877,4.0166750642963525
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,78.0,96.42778873548104,-1.8766017664988217
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,23.0,32.86259040105194,-1.7204422533228627
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,13.0,17.896997589305283,-1.1575501095992267
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,media_column_summary,0.0,7.714223098838484,-2.7774490272259693
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,media_photo_event,2.0,9.10278325662941,-2.354189732517548
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,136.0,78.37650668419899,6.508885498692827
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,30.0,33.32544378698225,-0.5760519355377551
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,6.0,8.177076484768792,-0.7613330038457407
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,71.0,60.942362480824016,1.2883573411427802
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,regional_visit,4.0,8.177076484768792,-1.460741599889251
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,6.0,11.571334648257725,-1.6378250858666468
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,3.0,6.017094017094017,-1.229972623052096
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,administrative_notice,5.0,5.457155380232304,-0.19569542625728686
JWO,rolling_14d,balanced,row_count,stable_issue,candidate_window_type,youtube,administrative_performance,141.0,151.7679158448389,-0.8740608487934929
