issue_type,weight_sum_JWO,share_JWO,total_weight_JWO,ci_low_JWO,ci_high_JWO,n_issue_rows_JWO,n_boot_JWO,candidate_JWO,source,window_type,weight_metric,filter_mode,grouping_JWO,source_scope,weight_sum_OSH,share_OSH,total_weight_OSH,ci_low_OSH,ci_high_OSH,n_issue_rows_OSH,n_boot_OSH,candidate_OSH,grouping_OSH,share_diff,share_diff_ci_low_conservative,share_diff_ci_high_conservative,candidate_a,candidate_b
safety_accident,633.4303252192274,0.07808566076675297,8111.9928934369345,0.0,0.18825043766736752,50,300,JWO,all_sources_combined,calendar_month_exact,doc_count_weighted,balanced,candidate+source+window_type,source,1496.991060456516,0.13190615352161061,11348.909967352349,0.0,0.26800139384500893,48,300,OSH,candidate+source+window_type,-0.053820492754857646,-0.26800139384500893,0.18825043766736752,JWO,OSH
administrative_notice,33.0,0.01222412960868394,2699.5787067372894,0.001139172653084766,0.028225062995883884,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,318.3123094930797,0.07528182349451416,4228.275760566232,0.03815022091488379,0.12236799297007907,205,300,OSH,candidate+source+window_type,-0.06305769388583023,-0.1212288203169943,-0.009925157918999908,JWO,OSH
administrative_performance,300.5054566736396,0.11131568637864628,2699.5787067372894,0.06557608833400973,0.16619943253407013,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,536.0054566736396,0.12676691091733813,4228.275760566232,0.079757746280795,0.1763122508129574,205,300,OSH,candidate+source+window_type,-0.015451224538691855,-0.11073616247894767,0.08644168625327513,JWO,OSH
campaign_strategy,133.69314718055995,0.04952370784630372,2699.5787067372894,0.016521230581905477,0.08815199439583234,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,216.69314718055995,0.05124858439969426,4228.275760566232,0.01854755201018341,0.08652639367032572,205,300,OSH,candidate+source+window_type,-0.001724876553390535,-0.07000516308842024,0.06960444238564892,JWO,OSH
candidate_positioning,71.39907485911208,0.02644822863690646,2699.5787067372894,0.011831380908756807,0.04687907295615777,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,76.0,0.01797422975785818,4228.275760566232,0.0,0.05182116341740831,205,300,OSH,candidate+source+window_type,0.008473998879048279,-0.039989782508651504,0.04687907295615777,JWO,OSH
candidate_selection,160.7921634525068,0.05956194685164049,2699.5787067372894,0.025836817874966857,0.10249152167146003,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,310.8833515648805,0.0735248524857916,4228.275760566232,0.039605837757687085,0.11001874536148247,205,300,OSH,candidate+source+window_type,-0.013962905634151111,-0.08418192748651561,0.06288568391377294,JWO,OSH
controversy_attack_defense,355.56434819146784,0.13171105080362813,2699.5787067372894,0.0770724991780689,0.2039253088959395,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,347.46573590279974,0.08217669697500257,4228.275760566232,0.044540336098025705,0.11409818421456948,205,300,OSH,candidate+source+window_type,0.04953435382862556,-0.03702568503650058,0.15938497279791378,JWO,OSH
debate_broadcast,67.0,0.024818687387328002,2699.5787067372894,0.0012202437474333778,0.05435757867630459,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,72.0,0.01702821766533933,4228.275760566232,0.0010298709048301587,0.03854883750021595,205,300,OSH,candidate+source+window_type,0.0077904697219886715,-0.03732859375278257,0.053327707771474435,JWO,OSH
legal_election_rule,112.69314718055995,0.041744716277141214,2699.5787067372894,0.012237605370883234,0.08109173424767091,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,40.69314718055995,0.009624052328864782,4228.275760566232,0.0,0.028167230306218462,205,300,OSH,candidate+source+window_type,0.03212066394827643,-0.01592962493533523,0.08109173424767091,JWO,OSH
media_column_summary,26.38629436111989,0.00977422673221866,2699.5787067372894,0.0,0.024001078388344203,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,123.0,0.02908987184495469,4228.275760566232,0.004878392780435698,0.06567293012531612,205,300,OSH,candidate+source+window_type,-0.019315645112736028,-0.06567293012531612,0.019122685607908505,JWO,OSH
media_photo_event,262.8584205129157,0.09737016366920688,2699.5787067372894,0.053054649194670574,0.14357472592962575,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,387.80077744168545,0.09171605623701158,4228.275760566232,0.05327798170085706,0.13717290359622855,205,300,OSH,candidate+source+window_type,0.005654107432195299,-0.08411825440155798,0.09029674422876868,JWO,OSH
policy_real_estate_tax,461.04925484125584,0.17078563173232314,2699.5787067372894,0.10143690685626475,0.243361653522358,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,789.0054566736396,0.1866021757691555,4228.275760566232,0.1288846399203403,0.2508978576876216,205,300,OSH,candidate+source+window_type,-0.01581654403683236,-0.14946095083135683,0.1144770136020177,JWO,OSH
policy_transport_infrastructure,426.53972077083995,0.15800232818044257,2699.5787067372894,0.07594659742503326,0.26347362489510834,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,533.3123094930797,0.12612997346740246,4228.275760566232,0.06753793279571521,0.19659667071490758,205,300,OSH,candidate+source+window_type,0.03187235471304012,-0.12065007328987432,0.19593569209939313,JWO,OSH
policy_welfare_livelihood,24.0,0.008890276079042867,2699.5787067372894,0.0007635382832785511,0.023759914578450773,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,105.53972077083992,0.024960463022569396,4228.275760566232,0.004965932870432366,0.05120397103257152,205,300,OSH,candidate+source+window_type,-0.016070186943526528,-0.05044043274929297,0.01879398170801841,JWO,OSH
race_polling,67.0,0.024818687387328002,2699.5787067372894,0.0026038810081191093,0.05381224415531788,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,185.07944154167984,0.043771847443766256,4228.275760566232,0.021950320085174172,0.07575311756071015,205,300,OSH,candidate+source+window_type,-0.018953160056438254,-0.07314923655259105,0.03186192407014371,JWO,OSH
regional_visit,50.92601513195981,0.01886443058869322,2699.5787067372894,0.0037356708335208816,0.03794173767789536,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,45.0,0.01064263604083708,4228.275760566232,0.0007016283194383979,0.02456568123052797,205,300,OSH,candidate+source+window_type,0.00822179454785614,-0.02083001039700709,0.037240109358456966,JWO,OSH
safety_accident,140.17166358135185,0.051923532820705685,2699.5787067372894,0.004762130912095491,0.10663955196571054,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,131.484906649788,0.031096577918602954,4228.275760566232,0.005586838018450827,0.06483054136942176,205,300,OSH,candidate+source+window_type,0.02082695490210273,-0.06006841045732627,0.10105271394725972,JWO,OSH
symbolic_event,6.0,0.0022225690197607167,2699.5787067372894,0.0,0.005844671687680872,210,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,10.0,0.002365030231297129,4228.275760566232,0.0,0.007038808741529604,205,300,OSH,candidate+source+window_type,-0.0001424612115364125,-0.007038808741529604,0.005844671687680872,JWO,OSH
administrative_notice,77.3862943611199,0.021034327672950593,3679.04767693792,0.011599946775178631,0.0346918302833815,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,262.6986038541996,0.05114579872469721,5136.269457208575,0.03098666998533238,0.0763253885074281,1203,300,OSH,candidate+source+window_type,-0.030111471051746618,-0.06472544173224946,0.003705160298049119,JWO,OSH
administrative_performance,616.8551740853394,0.16766707807351638,3679.04767693792,0.14165338376301878,0.20250040479545586,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,931.0109133472793,0.18126208546956935,5136.269457208575,0.15206757160347434,0.21338425335679484,1203,300,OSH,candidate+source+window_type,-0.01359500739605296,-0.07173086959377606,0.050432833191981524,JWO,OSH
campaign_strategy,223.8584205129157,0.06084683868495925,3679.04767693792,0.040124987769878794,0.08197606515272207,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,381.06203533924804,0.07419042916536257,5136.269457208575,0.054278855799317585,0.09605578916194012,1203,300,OSH,candidate+source+window_type,-0.013343590480403324,-0.05593080139206132,0.027697209353404487,JWO,OSH
candidate_positioning,78.484906649788,0.021332940897115845,3679.04767693792,0.013228750583007482,0.02882723010624172,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,67.22384469106717,0.013088068149680282,5136.269457208575,0.004403160611140892,0.02327115532255767,1203,300,OSH,candidate+source+window_type,0.008244872747435563,-0.010042404739550188,0.024424069495100828,JWO,OSH
candidate_selection,588.3670162834283,0.15992372699370058,3679.04767693792,0.12556094525161127,0.19033969765699937,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,427.86683067830546,0.08330303428255878,5136.269457208575,0.06548568131776161,0.10342816319490503,1203,300,OSH,candidate+source+window_type,0.0766206927111418,0.02213278205670624,0.12485401633923776,JWO,OSH
community_reaction,5.0,0.0013590473511236232,3679.04767693792,0.0,0.0034163721284176524,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,6.0,0.0011681630120824774,5136.269457208575,0.0,0.0024097936937335987,1203,300,OSH,candidate+source+window_type,0.00019088433904114574,-0.0024097936937335987,0.0034163721284176524,JWO,OSH
controversy_attack_defense,291.69314718055995,0.07928495980333063,3679.04767693792,0.06284752120284078,0.09357559897759546,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,156.69314718055995,0.030507189797187643,5136.269457208575,0.022568766275243672,0.038805178059750846,1203,300,OSH,candidate+source+window_type,0.04877777000614299,0.02404234314308993,0.07100683270235178,JWO,OSH
debate_broadcast,113.42370227974,0.03082963642758302,3679.04767693792,0.018057259828174566,0.04584302194537134,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,113.27258872223979,0.022053474738025214,5136.269457208575,0.010019107475846358,0.03506002421779981,1203,300,OSH,candidate+source+window_type,0.008776161689557808,-0.017002764389625242,0.03582391446952499,JWO,OSH
legal_election_rule,82.69314718055995,0.02247678052636318,3679.04767693792,0.012487696114265498,0.03447928972398469,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,71.58351893845611,0.013936869849768326,5136.269457208575,0.007683380520650121,0.021696619575162748,1203,300,OSH,candidate+source+window_type,0.008539910676594854,-0.00920892346089725,0.026795909203334568,JWO,OSH
media_column_summary,22.0,0.005979808344943942,3679.04767693792,0.0008111959744778136,0.01590675573953322,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,34.0,0.006619590401800705,5136.269457208575,0.001954218874019241,0.013899216580615513,1203,300,OSH,candidate+source+window_type,-0.0006397820568567634,-0.0130880206061377,0.01395253686551398,JWO,OSH
media_photo_event,489.7106068657218,0.13310798061560025,3679.04767693792,0.10540513208053422,0.16374340765382553,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,869.290091089481,0.16924542186342323,5136.269457208575,0.13950233353750366,0.19661440759734802,1203,300,OSH,candidate+source+window_type,-0.03613744124782298,-0.0912092755168138,0.02424107411632187,JWO,OSH
policy_real_estate_tax,234.63833305950803,0.06377692100331737,3679.04767693792,0.05038830515088812,0.08042764059940079,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,509.18808186177046,0.0991357805706908,5136.269457208575,0.08182012655286743,0.11745032503603868,1203,300,OSH,candidate+source+window_type,-0.03535885956737343,-0.06706201988515056,-0.0013924859534666378,JWO,OSH
policy_transport_infrastructure,311.46573590279974,0.084659336668894,3679.04767693792,0.05508443885632597,0.11280706592866518,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,415.47851640079193,0.08089110586238468,5136.269457208575,0.05629230069958515,0.10715529110277985,1203,300,OSH,candidate+source+window_type,0.003768230806509315,-0.052070852246453886,0.056514765229080034,JWO,OSH
policy_welfare_livelihood,50.846573590279974,0.013820580230316475,3679.04767693792,0.007347290426601445,0.021051506545451796,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,90.53972077083992,0.017627525488128466,5136.269457208575,0.00868631230419721,0.02887135350782027,1203,300,OSH,candidate+source+window_type,-0.0038069452578119913,-0.021524063081218826,0.012365194241254585,JWO,OSH
race_polling,160.69314718055995,0.043677919203891705,3679.04767693792,0.02663997786074933,0.06029876650261051,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,219.64378973314768,0.042763291833314024,5136.269457208575,0.03076153068654209,0.05407089246493739,1203,300,OSH,candidate+source+window_type,0.0009146273705776808,-0.027430914604188058,0.029537235816068423,JWO,OSH
regional_visit,139.00545667363966,0.03778299953680791,3679.04767693792,0.023640078580817844,0.05279356179129247,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,294.9260151319598,0.057420277029672076,5136.269457208575,0.03927826962670431,0.07691524509880684,1203,300,OSH,candidate+source+window_type,-0.019637277492864168,-0.053275166517989,0.01351529216458816,JWO,OSH
safety_accident,139.23286795139987,0.03784481207573904,3679.04767693792,0.0184281050574598,0.06270395403115292,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,221.79175946922805,0.04318148829944096,5136.269457208575,0.026651058544997778,0.06146083910199265,1203,300,OSH,candidate+source+window_type,-0.005336676223701924,-0.043032734044532846,0.036052895486155145,JWO,OSH
symbolic_event,53.69314718055995,0.014594305889846167,3679.04767693792,0.005836842848498583,0.028006289809491165,1135,300,JWO,bigkinds_article,daily,doc_count_weighted,balanced,candidate+source+window_type,source,64.0,0.012460405462213093,5136.269457208575,0.004382168928726414,0.02178963703630707,1203,300,OSH,candidate+source+window_type,0.002133900427633074,-0.015952794187808487,0.02362412088076475,JWO,OSH
administrative_notice,145.0,0.005135215265337107,28236.401495913007,0.0027866183013456193,0.008137317983552602,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,4022.814916667559,0.09796846065264686,41062.34690091431,0.07934163724665667,0.11914162623651507,1429,300,OSH,candidate+source+window_type,-0.09283324538730975,-0.11635500793516945,-0.07120431926310407,JWO,OSH
administrative_performance,5147.766541568594,0.1823095815631355,28236.401495913007,0.157176868606271,0.20921956584192822,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,5491.073128286629,0.1337252627458652,41062.34690091431,0.11732231263701304,0.15151829278399737,1429,300,OSH,candidate+source+window_type,0.04858431881727032,0.005658575822273637,0.09189725320491518,JWO,OSH
campaign_strategy,2355.2875794662955,0.08341316367127039,28236.401495913007,0.06201171864584782,0.1092224232737465,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,2635.1095256359476,0.06417337839930609,41062.34690091431,0.04745698589900826,0.07943283910713297,1429,300,OSH,candidate+source+window_type,0.019239785271964294,-0.017421120461285154,0.06176543737473824,JWO,OSH
candidate_positioning,985.8967620068922,0.03491580760209805,28236.401495913007,0.026757575542145175,0.04424130248370424,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,467.46573590279974,0.011384291721825354,41062.34690091431,0.005342644431230991,0.01835449775774152,1429,300,OSH,candidate+source+window_type,0.023531515880272698,0.008403077784403655,0.03889865805247325,JWO,OSH
candidate_selection,3076.8999798879213,0.10896926721817855,28236.401495913007,0.08911258510454695,0.12976930053656222,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,3129.97475726373,0.0762249358229945,41062.34690091431,0.0592758378275466,0.0956643725647426,1429,300,OSH,candidate+source+window_type,0.032744331395184054,-0.006551787460195649,0.07049346270901562,JWO,OSH
controversy_attack_defense,4781.429845144081,0.1693356657304988,28236.401495913007,0.14337780680057696,0.19304064017811404,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,3546.3203195081333,0.08636428716716067,41062.34690091431,0.07044101686966454,0.10529152700167935,1429,300,OSH,candidate+source+window_type,0.08297137856333812,0.038086279798897615,0.12259962330844949,JWO,OSH
debate_broadcast,779.6931471805599,0.0276130493219334,28236.401495913007,0.017839398843824603,0.03692947263781109,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,702.0054566736396,0.017096087039730517,41062.34690091431,0.00996780908601657,0.025425103711815347,1429,300,OSH,candidate+source+window_type,0.010516962282202884,-0.007585704867990744,0.026961663551794517,JWO,OSH
legal_election_rule,1059.0848982153195,0.03750778576967797,28236.401495913007,0.02670492350839827,0.04979488516804864,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,81.484906649788,0.001984419128463737,41062.34690091431,0.0,0.004763263106017986,1429,300,OSH,candidate+source+window_type,0.035523366641214235,0.021941660402380284,0.04979488516804864,JWO,OSH
media_column_summary,41.0,0.001452026385371182,28236.401495913007,0.0,0.003550426509353546,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,1132.5095340704158,0.027580243691458343,41062.34690091431,0.019124230244198057,0.03698210931104952,1429,300,OSH,candidate+source+window_type,-0.02612821730608716,-0.03698210931104952,-0.01557380373484451,JWO,OSH
media_photo_event,978.4400723006589,0.03465172686548887,28236.401495913007,0.025221875344584224,0.042923605911175486,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,3293.513718215091,0.08020763465280054,41062.34690091431,0.06729798495871554,0.09259900163292746,1429,300,OSH,candidate+source+window_type,-0.04555590778731167,-0.06737712628834323,-0.024374379047540057,JWO,OSH
policy_real_estate_tax,4589.543075565218,0.16253994250044637,28236.401495913007,0.13472449561094474,0.1931832356241218,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,7922.96274606927,0.19294958384107497,41062.34690091431,0.16794244473878187,0.22069238917317985,1429,300,OSH,candidate+source+window_type,-0.030409641340628596,-0.08596789356223511,0.025240790885339925,JWO,OSH
policy_transport_infrastructure,2627.7835020695193,0.09306368244019586,28236.401495913007,0.06681267512793838,0.1214249664706751,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,3738.0464541151864,0.09103343418571026,41062.34690091431,0.07250604454217986,0.11159841633255498,1429,300,OSH,candidate+source+window_type,0.0020302482544855976,-0.04478574120461659,0.04891892192849524,JWO,OSH
policy_welfare_livelihood,442.4109217817478,0.015668105648865463,28236.401495913007,0.00871858509228533,0.023542462173010602,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,319.53972077083995,0.007781818256562558,41062.34690091431,0.0036403410174702536,0.01265371494091769,1429,300,OSH,candidate+source+window_type,0.007886287392302904,-0.00393512984863236,0.01990212115554035,JWO,OSH
race_polling,594.4657359027997,0.021053169115364926,28236.401495913007,0.013678922586551234,0.03004773966352075,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,2583.294149315393,0.0629115076044977,41062.34690091431,0.05011637235375363,0.07850337649920101,1429,300,OSH,candidate+source+window_type,-0.04185833848913277,-0.06482445391264978,-0.02006863269023288,JWO,OSH
regional_visit,188.15888308335968,0.00666369909460999,28236.401495913007,0.0022465118749468217,0.01197412326917676,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,645.7780453958794,0.01572676902648008,41062.34690091431,0.010069352497150533,0.021806509096666295,1429,300,OSH,candidate+source+window_type,-0.00906306993187009,-0.019559997221719472,0.0019047707720262277,JWO,OSH
safety_accident,401.54055174004,0.014220670144464398,28236.401495913007,0.00692366399739341,0.022596801626362698,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,1203.2209184226076,0.029302292957731946,41062.34690091431,0.018667834591318138,0.04375005342917439,1429,300,OSH,candidate+source+window_type,-0.015081622813267548,-0.03682638943178098,0.0039289670350445595,JWO,OSH
symbolic_event,42.0,0.001487441663063162,28236.401495913007,0.0007458266108731977,0.0023276138671377783,1456,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,147.23286795139987,0.00358559310569074,41062.34690091431,0.0016380840992726638,0.00621230973694418,1429,300,OSH,candidate+source+window_type,-0.002098151442627578,-0.005466483126070983,0.0006895297678651145,JWO,OSH
administrative_notice,190.69314718055995,0.01056628591156624,18047.32039020639,0.005006642986072448,0.017880137099147597,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,2453.9519192232947,0.08383208484692352,29272.228213149945,0.06688856986513997,0.10518112895821559,1429,300,OSH,candidate+source+window_type,-0.07326579893535728,-0.10017448597214314,-0.04900843276599237,JWO,OSH
administrative_performance,2342.340423830478,0.1297888203448518,18047.32039020639,0.11090199880461739,0.15184571069545116,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,3718.9670125735065,0.12704762293780003,29272.228213149945,0.10973516825728774,0.14544142318889436,1429,300,OSH,candidate+source+window_type,0.002741197407051782,-0.03453942438427697,0.04211054243816342,JWO,OSH
campaign_strategy,1062.0062876428397,0.058845649364054675,18047.32039020639,0.0413978456702098,0.07818808749995242,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,2093.5698048651075,0.07152068471250216,29272.228213149945,0.056798034567806695,0.09006504916173118,1429,300,OSH,candidate+source+window_type,-0.01267503534844748,-0.04866720349152138,0.02139005293214572,JWO,OSH
candidate_positioning,367.27027587002,0.020350404820724737,18047.32039020639,0.014407579846573799,0.027105165165873465,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,313.7725887222398,0.01071912211251769,29272.228213149945,0.0052998891788832575,0.017250311806754157,1429,300,OSH,candidate+source+window_type,0.009631282708207047,-0.002842731960180358,0.021805275986990207,JWO,OSH
candidate_selection,2054.134548166906,0.11381936507768811,18047.32039020639,0.09097665792151331,0.13672349507178316,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,1943.6220090109812,0.06639815714943931,29272.228213149945,0.051784701787155926,0.08168463400906714,1429,300,OSH,candidate+source+window_type,0.047421207928248804,0.00929202391244617,0.08493879328462724,JWO,OSH
controversy_attack_defense,2642.517646691626,0.14642160661843306,18047.32039020639,0.12393256401409046,0.17065641445960186,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,2240.040997441547,0.07652444430025504,29272.228213149945,0.06357416976728356,0.09114677769664369,1429,300,OSH,candidate+source+window_type,0.06989716231817802,0.032785786317446775,0.1070822446923183,JWO,OSH
debate_broadcast,377.0,0.020889527744217578,18047.32039020639,0.011128237404396843,0.0315464800474779,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,667.4721261517958,0.022802231565410783,29272.228213149945,0.014864456639384363,0.03215186772025682,1429,300,OSH,candidate+source+window_type,-0.0019127038211932054,-0.02102363031585998,0.016682023408093535,JWO,OSH
legal_election_rule,539.0054566736396,0.029866231940235174,18047.32039020639,0.018524231075317858,0.042904450111713135,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,354.9012851051755,0.012124163644834643,29272.228213149945,0.0070103019205554175,0.01808911148615322,1429,300,OSH,candidate+source+window_type,0.01774206829540053,0.0004351195891646384,0.035894148191157715,JWO,OSH
media_column_summary,92.17805383034795,0.005107575631026618,18047.32039020639,0.0012945462204545326,0.010674509298488575,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,649.6191623125197,0.02219233730969246,29272.228213149945,0.01324834833533034,0.030826295618594846,1429,300,OSH,candidate+source+window_type,-0.017084761678665843,-0.029531749398140312,-0.0025738390368417654,JWO,OSH
media_photo_event,1421.7194519983766,0.07877731548279548,18047.32039020639,0.06308111703543774,0.09406073361564911,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,3059.237980685017,0.1045099115246279,29272.228213149945,0.08744246867797285,0.12073193766318073,1429,300,OSH,candidate+source+window_type,-0.02573259604183241,-0.05765082062774299,0.006618264937676255,JWO,OSH
policy_real_estate_tax,3113.779604728123,0.17253417889216704,18047.32039020639,0.1404142822597871,0.20142283422138452,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,5577.89292509931,0.1905523858478787,29272.228213149945,0.16817992004109505,0.21545022675462247,1429,300,OSH,candidate+source+window_type,-0.018018206955711658,-0.07503594449483536,0.03324291418028946,JWO,OSH
policy_transport_infrastructure,1588.114982309587,0.08799727316701254,18047.32039020639,0.06484629832811468,0.11747795212590367,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,2753.9997947876873,0.09408234230527451,29272.228213149945,0.0761677042209136,0.11246736536264156,1429,300,OSH,candidate+source+window_type,-0.00608506913826197,-0.04762106703452687,0.04131024790499008,JWO,OSH
policy_welfare_livelihood,216.07944154167984,0.011972937636710772,18047.32039020639,0.005733456332493412,0.02034905294560906,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,439.07944154167984,0.014999863978391384,29272.228213149945,0.008607604703989743,0.022106370212776748,1429,300,OSH,candidate+source+window_type,-0.003026926341680612,-0.016372913880283335,0.011741448241619316,JWO,OSH
race_polling,752.783502069519,0.04171164947445753,18047.32039020639,0.028733730248887812,0.053547333834794444,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,1676.5615474653985,0.05727481814015913,29272.228213149945,0.045228147864156985,0.06944947267221457,1429,300,OSH,candidate+source+window_type,-0.0155631686657016,-0.04071574242332676,0.008319185970637459,JWO,OSH
regional_visit,480.16979643063894,0.026606154600724505,18047.32039020639,0.017253871426779793,0.037293434740216486,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,498.46573590279974,0.017028622907458553,29272.228213149945,0.01083297098281204,0.023262482171457724,1429,300,OSH,candidate+source+window_type,0.009577531693265952,-0.0060086107446779315,0.026460463757404448,JWO,OSH
safety_accident,712.4291589533797,0.03947561984548069,18047.32039020639,0.02485784985145417,0.056339600647953,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,776.0738822618838,0.026512292696367016,29272.228213149945,0.017905003831743326,0.03755446125308102,1429,300,OSH,candidate+source+window_type,0.012963327149113673,-0.01269661140162685,0.03843459681620967,JWO,OSH
symbolic_event,95.09861228866811,0.005269403447853377,18047.32039020639,0.0020874198878702756,0.009162068502361032,1435,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,55.0,0.0018789140204670987,29272.228213149945,0.0007471984733309299,0.003029520454811677,1429,300,OSH,candidate+source+window_type,0.0033904894273862787,-0.0009421005669414013,0.008414870029030103,JWO,OSH
