candidate,window_type,filter_mode,weight_metric,distribution_unit,group_scope,source,issue_type,observed
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,11.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,media_column_summary,14.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,media_photo_event,53.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,186.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,91.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,18.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,53.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,regional_visit,14.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,27.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,6.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,administrative_notice,51.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,administrative_performance,137.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,104.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,candidate_positioning,20.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,122.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,1.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,92.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,58.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,15.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,media_column_summary,16.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,media_photo_event,14.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,162.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,85.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,19.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,race_polling,93.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,regional_visit,34.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,18.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,11.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,administrative_notice,14.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,administrative_performance,56.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,21.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_positioning,3.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,26.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,98.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,45.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,8.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,7.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,media_column_summary,12.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,media_photo_event,2.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,29.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,53.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,6.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,37.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,regional_visit,7.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,24.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,6.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,administrative_notice,58.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,administrative_performance,137.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,117.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,candidate_positioning,22.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,110.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,1.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,106.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,39.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,14.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,media_column_summary,9.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,media_photo_event,11.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,160.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,105.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,17.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,race_polling,112.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,regional_visit,32.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,19.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,7.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,administrative_notice,32.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,administrative_performance,110.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,49.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_positioning,15.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,77.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,46.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,26.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,19.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,5.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,media_column_summary,10.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,media_photo_event,2.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,233.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,57.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,13.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,87.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,regional_visit,13.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,17.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,2.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,administrative_notice,35.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,administrative_performance,66.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,48.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,candidate_positioning,5.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,74.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,community_reaction,0.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,33.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,86.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,16.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,media_column_summary,4.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,media_photo_event,1.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,40.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,25.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,5.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,race_polling,63.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,regional_visit,6.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,safety_accident,42.0
OSH,rolling_7d,balanced,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,2.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,administrative_notice,30.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,administrative_performance,429.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,campaign_strategy,131.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,candidate_positioning,59.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,candidate_selection,264.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,community_reaction,4.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,controversy_attack_defense,304.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,debate_broadcast,102.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,legal_election_rule,52.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,media_column_summary,7.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,media_photo_event,115.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,policy_real_estate_tax,285.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,policy_transport_infrastructure,136.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,policy_welfare_livelihood,44.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,race_polling,104.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,regional_visit,43.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,safety_accident,54.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,bigkinds_article,symbolic_event,27.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,administrative_notice,42.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,administrative_performance,669.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,campaign_strategy,222.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,candidate_positioning,122.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,candidate_selection,369.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,community_reaction,11.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,controversy_attack_defense,289.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,debate_broadcast,132.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,legal_election_rule,72.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,media_column_summary,2.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,media_photo_event,80.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,policy_real_estate_tax,282.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,policy_transport_infrastructure,141.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,policy_welfare_livelihood,35.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,race_polling,243.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,regional_visit,66.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,safety_accident,64.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,symbolic_event,47.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,administrative_notice,7.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,administrative_performance,170.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,campaign_strategy,41.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,candidate_positioning,26.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,candidate_selection,95.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,community_reaction,176.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,controversy_attack_defense,117.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,debate_broadcast,23.0
JWO,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,legal_election_rule,29.0
